,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
63,-170.0,150,58.82352941,150.0,0,False,3,1,0,0,3.44,0.41,1.7,1.16,1.0,2,1,5,0,0,0,0,0,2,0,2,1,175.26,172.72,125,0,1,0,4.24,0.48,1.1,1.26,0.38,3,3,24,0,0,1,2,2,2,0,7,0,165.1,170.18,125,31,29,1,-1,-1,-5,-2,-19,0,-2,0,10.16,2.54,-2,-0.8,0.6,-0.1,0,165.0,350.0,450.0,600.0,400.0,700.0
79,-200.0,170,50.0,170.0,0,False,3,0,1,0,4.12,0.52,1.2,1.19,1.0,1,1,3,0,0,0,0,1,1,0,2,1,170.18,185.42,125,2,0,0,3.71,0.47,0.0,0.86,0.28,0,2,6,0,0,0,0,0,0,0,0,1,165.1,172.72,125,27,29,-2,1,1,2,-1,-3,0,1,1,5.08,12.7,2,0.41,1.2,0.33,2,240.0,350.0,1000.0,1200.0,140.0,650.0
90,-140.0,120,71.42857143,120.0,1,False,3,2,0,0,3.54,0.39,0.5,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,1,165.1,165.1,125,2,0,0,2.88,0.39,0.4,0.28,0.22,1,5,20,0,0,1,0,2,0,0,3,0,165.1,172.72,125,31,29,0,0,-1,-3,-3,-16,0,-2,0,0.0,-7.62,-2,0.66,0.1,-0.28,2,180.0,250.0,900.0,1000.0,350.0,400.0
111,-310.0,245,32.25806452,245.0,1,False,3,2,0,0,2.4,0.46,0.0,1.47,0.18,0,2,2,0,0,0,0,0,0,0,0,2,170.18,180.34,125,0,1,0,1.9,0.58,0.0,3.0,0.75,1,0,3,0,0,0,1,0,0,0,1,1,167.64,172.72,135,31,31,2,-1,-1,-1,2,-1,0,0,0,2.54,7.62,0,0.5,0.0,-1.53,2,275.0,550.0,450.0,800.0,120.0,1200.0
124,-315.0,240,31.74603175,240.0,0,False,3,3,0,0,3.21,0.33,0.0,0.0,0.0,1,3,9,0,0,0,1,0,0,0,1,1,177.8,182.88,125,2,0,0,4.21,0.49,0.5,1.4,0.21,0,2,6,0,0,0,0,0,0,0,0,2,162.56,167.64,125,32,26,1,0,1,1,1,3,0,0,0,15.24,15.24,-6,-1.0,-0.5,-1.4,2,-125.0,500.0,700.0,800.0,350.0,1000.0
150,-195.0,150,51.28205128,150.0,1,True,5,0,3,2,3.44,0.39,0.8,2.05,0.47,3,2,29,1,0,1,2,1,2,0,6,0,170.18,177.8,125,0,5,1,3.24,0.56,2.1,1.54,0.52,5,1,25,3,0,1,1,4,3,0,9,0,165.1,172.72,125,33,27,0,-2,-2,-3,1,4,-2,-3,-1,5.08,5.08,-6,0.2,-1.3,0.51,0,300.0,300.0,550.0,1100.0,170.0,600.0
183,-355.0,295,28.16901408,295.0,0,False,3,1,0,0,1.59,0.37,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,2,165.1,170.18,125,0,1,0,2.98,0.46,0.0,2.89,0.31,1,2,11,0,0,0,0,1,0,0,1,0,162.56,165.1,125,31,28,1,-1,-1,-1,-1,-10,0,-1,0,2.54,5.08,-3,-1.39,0.0,-2.89,2,250.0,600.0,300.0,1400.0,1000.0,725.0
273,115.0,-135,115.0,74.07407407,0,False,3,0,1,0,2.66,0.45,2.2,2.22,0.5,1,1,3,0,0,0,0,0,1,0,1,0,165.1,170.18,125,2,0,0,2.98,0.46,0.0,2.89,0.31,0,2,9,0,0,0,0,0,0,0,0,0,162.56,165.1,125,31,24,-2,1,1,1,-1,-6,0,0,1,2.54,5.08,-7,-0.32,2.2,-0.67,2,275.0,180.0,700.0,400.0,550.0,575.0
277,-130.0,110,76.92307692,110.0,1,False,3,1,0,0,3.79,0.52,1.4,1.93,0.44,3,1,10,0,0,1,1,0,1,0,3,0,167.64,167.64,125,1,0,0,3.67,0.45,0.0,1.0,0.28,0,1,3,0,0,0,0,0,0,0,0,1,165.1,172.72,125,27,28,0,0,3,3,0,7,0,0,1,2.54,-5.08,1,0.12,1.4,0.93,2,250.0,250.0,1400.0,500.0,250.0,600.0
292,125.0,-145,125.0,68.96551724,1,False,3,0,2,1,3.37,0.55,0.0,2.75,0.28,2,0,9,0,0,0,2,0,0,0,2,0,167.64,170.18,125,2,0,0,3.52,0.34,0.6,1.41,0.3,6,7,68,3,0,1,10,6,4,0,21,1,162.56,165.1,125,36,28,-2,2,-4,-19,-7,-59,-3,-6,-4,5.08,5.08,-8,-0.15,-0.6,1.34,0,200.0,180.0,600.0,800.0,500.0,600.0
294,-155.0,135,64.51612903,135.0,0,False,3,1,0,0,4.22,0.52,0.2,0.75,0.28,3,3,15,0,0,0,2,1,1,0,4,0,167.64,175.26,125,0,1,0,3.35,0.45,1.1,4.01,0.49,2,9,36,1,0,0,4,0,1,0,5,1,170.18,167.64,125,34,31,1,-1,1,-1,-6,-21,-1,1,0,-2.54,7.62,-3,0.87,-0.9,-3.26,0,235.0,170.0,300.0,675.0,1200.0,525.0
332,-125.0,100,80.0,100.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,165.1,172.72,125,1,0,0,4.2,0.47,1.1,1.08,0.36,3,3,21,0,0,1,1,2,2,0,6,0,165.1,170.18,125,30,27,-1,0,-3,-6,-3,-21,0,-2,-2,0.0,2.54,-3,-4.2,-1.1,-1.08,0,400.0,300.0,225.0,1600.0,600.0,225.0
347,-106.0,-118,94.33962264,84.74576271,0,False,3,1,0,0,4.4,0.55,0.0,2.0,0.18,0,1,3,0,0,0,0,0,0,0,0,2,162.56,167.64,125,0,1,0,2.55,0.42,3.2,3.19,1.0,1,0,1,0,0,0,0,0,1,0,1,0,165.1,172.72,125,27,32,1,-1,-1,-1,1,2,0,0,-1,-2.54,-5.08,5,1.85,-3.2,-1.19,0,190.0,160.0,425.0,1000.0,800.0,675.0
352,105.0,-130,105.0,76.92307692,0,False,3,0,2,0,3.55,0.32,0.0,0.0,0.0,2,2,9,0,0,0,0,2,0,0,2,0,170.18,172.72,125,1,0,0,3.73,0.35,1.6,0.64,0.33,4,3,11,0,0,1,1,0,2,0,4,0,172.72,177.8,125,31,37,-1,2,-2,-2,-1,-2,0,2,-2,-2.54,-5.08,6,-0.18,-1.6,-0.64,0,225.0,400.0,500.0,2000.0,750.0,125.0
356,-400.0,300,25.0,300.0,0,False,3,1,0,0,3.75,0.33,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,165.1,165.1,125,0,2,0,5.25,0.58,1.3,0.66,1.0,2,1,6,0,0,0,1,1,0,0,2,1,172.72,182.88,125,25,28,1,-2,-2,-2,0,-5,0,-1,0,-7.62,-17.78,3,-1.5,-1.3,-0.66,2,300.0,700.0,1400.0,1400.0,-185.0,900.0
382,-157.0,137,63.69426752,137.0,0,False,3,1,0,1,3.11,0.48,0.8,3.28,0.26,0,1,0,0,0,0,0,0,0,0,0,1,170.18,170.18,125,0,2,0,1.99,0.58,7.2,1.81,0.5,2,0,0,0,0,0,0,0,0,0,2,0,170.18,172.72,125,30,29,1,-2,-2,-2,1,0,0,0,0,0.0,-2.54,-1,1.12,-6.4,1.47,2,475.0,400.0,125.0,1000.0,1000.0,300.0
409,-335.0,250,29.85074627,250.0,0,False,3,1,0,0,0.64,0.18,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,2,170.18,180.34,125,0,1,0,5.02,0.59,1.4,0.68,1.0,1,1,5,0,0,0,1,0,0,0,1,1,172.72,182.88,125,24,30,1,-1,-1,-1,0,-4,0,0,0,-2.54,-2.54,6,-4.38,-1.4,-0.68,2,440.0,600.0,500.0,525.0,-110.0,1600.0
411,-286.0,225,34.96503497,225.0,0,False,5,0,3,0,4.68,0.47,1.4,3.03,0.5,4,1,13,0,0,0,2,2,3,0,7,0,167.64,165.1,125,0,4,0,2.8,0.55,2.9,1.71,0.5,4,1,19,1,0,1,1,4,2,0,8,0,165.1,172.72,125,32,28,0,-1,0,-1,0,-6,-1,-2,1,2.54,-7.62,-4,1.88,-1.5,1.32,0,700.0,500.0,300.0,1400.0,-135.0,550.0
416,-190.0,150,52.63157895,150.0,0,False,3,0,2,0,3.9,0.52,3.2,1.06,1.0,2,0,4,0,0,0,0,0,2,0,2,1,175.26,172.72,125,0,2,1,3.0,0.34,0.5,1.75,0.4,3,2,23,0,0,1,2,0,2,0,5,0,170.18,177.8,125,26,28,0,0,-1,-3,-2,-19,0,0,0,5.08,-5.08,2,0.9,2.7,-0.69,0,130.0,575.0,675.0,300.0,450.0,900.0
487,321.0,-455,321.0,21.97802198,1,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,2,0,0,2.32,0.44,0.0,2.68,0.22,0,2,6,0,0,0,0,0,0,0,0,0,162.56,165.1,125,30,30,-2,0,0,0,-2,-6,0,0,0,5.08,2.54,0,-2.32,0.0,-2.68,2,525.0,115.0,1400.0,215.0,1000.0,900.0
500,-240.0,188,41.66666667,188.0,1,False,3,0,1,0,1.93,0.48,3.6,1.81,1.0,1,0,2,0,0,0,0,0,1,0,1,1,175.26,172.72,125,0,1,0,5.27,0.38,0.0,0.6,0.25,3,1,15,0,0,1,3,0,0,0,4,0,162.56,175.26,125,27,28,0,0,-2,-3,-1,-13,0,0,1,12.7,-2.54,1,-3.34,3.6,1.21,0,-110.0,750.0,1325.0,350.0,500.0,1085.0
514,-112.0,-112,89.28571429,89.28571429,1,False,3,0,1,0,4.47,0.5,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,165.1,172.72,125,0,1,0,5.49,0.6,0.3,1.19,0.3,1,2,8,0,0,0,2,0,0,0,2,0,167.64,175.26,125,30,28,0,0,0,-1,-2,-5,0,0,0,-2.54,-2.54,-2,-1.02,-0.3,-1.19,0,160.0,190.0,950.0,550.0,950.0,700.0
604,-225.0,180,44.44444444,180.0,0,True,5,1,0,0,3.53,0.34,0.6,1.5,0.3,6,6,67,4,0,1,10,6,4,0,21,1,162.56,165.1,125,0,3,0,2.54,0.52,2.4,1.81,0.5,4,1,18,1,0,1,1,4,1,0,7,0,165.1,172.72,125,32,35,1,-3,2,14,5,49,3,2,3,-2.54,-7.62,3,0.99,-1.8,-0.31,0,400.0,300.0,600.0,900.0,-115.0,600.0
608,-210.0,165,47.61904762,165.0,1,False,3,0,1,1,3.43,0.48,0.0,2.0,0.22,1,0,6,0,0,0,1,0,0,0,1,0,167.64,170.18,125,0,1,0,4.58,0.47,1.3,1.1,0.35,3,2,18,0,0,1,1,2,2,0,6,0,165.1,170.18,125,30,27,0,0,-2,-5,-2,-12,0,-2,-2,2.54,0.0,-3,-1.15,-1.3,0.9,2,125.0,250.0,600.0,950.0,400.0,1000.0
613,135.0,-167,135.0,59.88023952,1,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,172.72,125,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,170.18,180.34,125,30,26,0,0,0,0,0,0,0,0,0,-5.08,-7.62,-4,0.0,0.0,0.0,2,400.0,230.0,500.0,350.0,700.0,350.0
617,-141.0,112,80.0,100.0,0,False,3,1,0,0,2.8,0.4,0.2,0.2,0.16,1,4,17,0,0,1,0,2,0,0,3,0,165.1,172.72,125,3,0,0,3.41,0.46,1.2,4.31,0.55,2,9,33,1,0,0,3,0,1,0,4,1,170.18,167.64,125,33,30,-2,0,-1,-1,-5,-16,-1,2,-1,-5.08,5.08,-3,-0.61,-1.0,-4.11,0,160.0,275.0,300.0,700.0,1000.0,350.0
682,115.0,-135,115.0,74.07407407,1,False,3,0,2,0,4.48,0.47,1.5,3.27,0.5,3,1,11,0,0,0,2,1,2,0,5,0,167.64,165.1,125,2,0,0,1.35,0.39,0.6,1.87,0.35,4,6,37,0,0,0,6,0,3,0,9,0,165.1,170.18,125,35,28,-2,2,-1,-4,-5,-26,0,1,-1,2.54,-5.08,-7,3.13,0.9,1.4,0,175.0,225.0,580.0,1350.0,2500.0,305.0
693,-162.0,142,61.72839506,142.0,1,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,175.26,172.72,125,2,0,0,3.49,0.46,1.2,4.14,0.57,2,8,31,1,0,0,3,0,1,0,4,1,170.18,167.64,125,33,27,-2,0,-2,-4,-8,-31,-1,0,-1,5.08,5.08,-6,-3.49,-1.2,-4.14,0,165.0,510.0,450.0,325.0,625.0,750.0
734,-150.0,140,66.66666667,140.0,1,False,3,0,1,1,3.12,0.34,0.6,2.02,0.43,3,2,20,0,0,1,1,0,2,0,4,0,170.18,177.8,125,1,0,0,1.38,0.38,0.6,1.95,0.39,4,5,34,0,0,0,6,0,3,0,9,0,165.1,170.18,125,34,26,1,1,-1,-5,3,-14,0,0,-1,5.08,7.62,8,1.74,0.0,0.07,0,105.0,230.0,500.0,1200.0,1600.0,650.0
738,-110.0,100,90.90909091,100.0,1,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,172.72,125,1,0,0,1.54,0.4,0.0,2.31,0.18,0,1,3,0,0,0,0,0,0,0,0,0,162.56,165.1,135,29,27,1,0,0,0,1,-3,0,0,0,2.54,7.62,2,-1.54,0.0,-2.31,2,165.0,400.0,400.0,450.0,1000.0,300.0
751,-150.0,130,66.66666667,130.0,1,True,5,0,2,0,2.44,0.52,2.4,1.78,0.47,4,1,16,0,0,1,1,3,1,0,6,0,165.1,172.72,125,0,3,0,3.46,0.33,0.6,1.53,0.31,6,5,65,2,0,1,10,6,3,0,21,1,162.56,165.1,125,35,32,0,-1,-2,-15,4,-49,-2,-3,-2,2.54,7.62,3,-1.02,1.8,0.25,0,145.0,380.0,650.0,1200.0,500.0,325.0
772,-260.0,220,38.46153846,220.0,0,False,3,1,0,0,2.67,0.23,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,170.18,172.72,125,1,0,0,5.28,0.41,0.0,0.75,0.37,3,1,12,0,0,1,2,0,0,0,3,0,162.56,175.26,125,26,36,0,0,-3,-3,0,-9,0,0,0,7.62,-2.54,-10,-2.61,0.0,-0.75,0,-150.0,540.0,800.0,2000.0,475.0,480.0
776,105.0,-125,105.0,80.0,1,False,3,0,2,0,3.46,0.33,0.6,1.53,0.31,6,5,63,2,0,1,10,5,4,0,20,1,162.56,165.1,125,0,4,0,1.38,0.38,0.6,1.95,0.39,4,4,32,0,0,0,6,0,3,0,9,0,165.1,170.18,125,34,34,0,-2,2,11,-1,31,2,5,1,-2.54,-5.08,0,2.08,0.0,-0.42,0,175.0,150.0,750.0,1200.0,1400.0,350.0
814,130.0,-150,130.0,66.66666667,1,False,3,0,1,0,1.26,0.49,1.2,3.66,0.5,3,4,30,1,0,0,4,0,2,0,6,0,162.56,160.02,135,0,2,0,3.23,0.52,1.6,2.72,0.41,2,0,4,0,0,1,0,1,0,0,2,0,165.1,170.18,125,27,26,0,-1,1,4,-4,26,1,-1,2,-2.54,-10.16,1,-1.97,-0.4,0.94,0,185.0,120.0,1422.0,534.0,667.0,1250.0
822,205.0,-245,205.0,40.81632653,1,False,3,2,0,0,4.59,0.43,0.5,0.46,0.2,0,2,4,0,0,0,0,0,0,0,0,0,172.72,175.26,125,2,0,0,3.05,0.36,0.3,0.77,0.17,2,3,13,0,0,1,0,0,1,0,2,0,167.64,165.1,135,25,24,0,0,-2,-2,1,-9,0,0,-1,5.08,10.16,1,1.54,0.2,-0.31,0,420.0,-135.0,900.0,830.0,1565.0,675.0
855,-140.0,120,71.42857143,120.0,1,False,3,1,0,0,2.44,0.52,2.4,1.78,0.47,4,1,12,0,0,1,0,3,0,0,4,0,165.1,172.72,125,0,3,0,4.58,0.47,1.3,1.1,0.35,3,1,14,0,0,1,1,1,2,0,5,0,165.1,170.18,125,29,31,-1,-3,1,-1,0,-2,0,2,-2,0.0,2.54,-2,-2.14,1.1,0.68,0,147.0,258.0,705.0,1625.0,780.0,385.0
866,-155.0,145,64.51612903,145.0,1,False,3,0,3,0,3.73,0.35,1.6,0.64,0.33,3,2,9,0,0,1,1,0,1,0,3,0,172.72,177.8,125,0,1,0,4.25,0.55,0.4,0.85,0.2,1,0,3,0,0,0,1,0,0,0,1,0,167.64,175.26,125,29,29,0,2,2,2,-2,6,0,0,1,5.08,2.54,0,-0.52,1.2,-0.21,0,162.0,326.0,677.0,475.0,500.0,663.0
891,100.0,-120,100.0,83.33333333,0,False,3,1,0,0,4.59,0.43,0.5,0.46,0.2,0,1,3,0,0,0,0,0,0,0,0,0,172.72,175.26,125,0,1,0,3.23,0.52,1.6,2.72,0.41,1,0,3,0,0,1,0,0,0,0,1,0,165.1,170.18,125,27,23,-1,-1,-1,-1,-1,0,0,0,0,7.62,5.08,4,1.36,-1.1,-2.26,0,190.0,160.0,525.0,675.0,710.0,750.0
909,-185.0,160,54.05405405,160.0,0,False,3,1,0,0,3.05,0.36,0.3,0.77,0.17,2,2,10,0,0,1,0,0,1,0,2,0,167.64,165.1,135,0,2,0,5.28,0.41,0.0,0.75,0.37,2,0,6,0,0,1,1,0,0,0,2,0,162.56,175.26,125,26,25,-1,-2,0,0,-2,4,0,0,1,5.08,-10.16,1,-2.23,0.3,0.02,1,100.0,325.0,900.0,685.0,520.0,1300.0
947,-300.0,250,33.33333333,250.0,0,False,3,0,0,0,2.67,0.23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,125,2,0,0,3.88,0.37,0.4,0.85,0.4,4,5,40,0,0,1,7,0,0,0,8,0,167.64,175.26,125,26,36,2,0,-4,-8,5,-40,0,0,0,2.54,-2.54,-10,-1.21,-0.4,-0.85,0,-225.0,783.0,1550.0,1300.0,1150.0,485.0
996,-175.0,155,57.14285714,155.0,0,False,3,0,1,0,3.49,0.46,1.2,4.14,0.57,2,6,27,1,0,0,3,0,1,0,4,1,170.18,167.64,135,0,1,0,2.44,0.52,2.4,1.78,0.47,4,1,15,0,0,1,1,3,0,0,5,0,165.1,172.72,125,31,32,0,0,-2,-1,-5,12,1,-3,1,5.08,-5.08,-1,1.05,-1.2,2.36,0,240.0,205.0,700.0,1050.0,245.0,1565.0
1199,150.0,-170,150.0,58.82352941,1,False,3,0,2,0,51.6,0.462,1.4,0.6,0.466,2,1,13,0,0,1,1,0,2,0,4,0,165.1,170.18,125,0,1,0,22.5,0.320833333,0.5,4.166666667,0.39833333299999996,3,5,31,1,0,0,5,0,2,0,7,1,162.56,165.1,125,34,28,0,1,-1,-3,4,-18,-1,0,0,2.54,5.08,6,29.1,0.9,-3.566666667,0,170.0,160.0,1000.0,450.0,1600.0,450.0
1222,150.0,-170,150.0,58.82352941,0,False,3,0,3,0,26.33333333,0.543333333,2.333333333,1.6666666669999999,0.583333333,3,0,7,0,0,1,0,2,0,0,3,0,165.1,172.72,125,0,3,0,15.25,0.3775,0.5,1.4166666669999999,0.35666666700000005,3,4,29,0,0,0,5,0,3,0,8,0,165.1,170.18,125,33,31,0,0,0,-5,4,-22,0,2,-3,0.0,2.54,2,11.08333333,1.8333333330000001,0.25,0,275.0,300.0,250.0,1200.0,1200.0,180.0
1317,185.0,-225,185.0,44.44444444,0,True,5,0,4,0,66.93333333,0.40933333299999997,0.8,1.4,0.318666667,4,3,42,7,0,0,4,7,1,0,12,0,167.64,170.18,125,0,3,0,46.88888889,0.431111111,0.111111111,2.111111111,0.508888889,4,2,26,2,0,2,4,1,0,0,7,0,162.56,162.56,135,31,32,0,1,0,5,-1,16,5,6,1,5.08,7.62,-1,20.04444444,0.688888889,-0.7111111109999999,0,275.0,185.0,1600.0,1040.0,450.0,180.0
1320,-240.0,200,41.66666667,200.0,0,False,3,0,3,0,35.69230769,0.44692307700000006,0.076923077,2.461538462,0.280769231,3,5,34,0,0,3,1,4,0,0,8,0,165.1,165.1,125,0,1,0,47.3125,0.358125,0.25,1.0625,0.215625,6,3,40,2,0,1,7,4,1,0,13,1,162.56,165.1,125,34,30,0,2,-3,-5,-2,-6,-2,0,-1,2.54,0.0,4,-11.62019231,-0.173076923,1.3990384619999998,0,-125.0,275.0,550.0,1600.0,600.0,950.0
1374,125.0,-145,125.0,68.96551724,0,False,3,1,0,0,28.5,0.451666667,0.666666667,0.166666667,0.166666667,2,2,11,0,0,0,1,1,2,0,4,2,165.1,165.1,125,3,0,0,21.63636364,0.325454545,0.454545455,3.9090909089999997,0.39727272700000005,3,5,28,1,0,0,4,0,2,0,6,1,162.56,165.1,125,33,30,2,0,-1,-2,3,-17,-1,1,0,2.54,0.0,3,6.86363636,0.212121212,-3.742424242,0,300.0,171.0,360.0,1000.0,1325.0,320.0
1386,100.0,-120,100.0,83.33333333,0,False,3,0,3,0,45.66666667,0.48666666700000005,1.0,2.333333333,0.35,3,0,6,0,0,0,1,1,1,0,3,0,167.64,165.1,135,1,0,0,48.13333333,0.35,0.26666666699999997,1.066666667,0.196666667,6,3,39,2,0,1,7,3,1,0,12,1,162.56,165.1,125,34,26,1,3,-3,-9,3,-33,-2,-2,0,5.08,0.0,8,-2.46666666,0.7333333329999999,1.2666666659999999,0,195.0,204.0,1015.0,869.0,1100.0,325.0
1411,-320.0,260,31.25,260.0,0,False,3,0,1,0,16.5,0.4375,0.625,1.625,0.30375,1,4,15,0,0,0,0,0,4,0,4,1,177.8,180.34,125,0,1,0,63.5,0.435,1.25,0.75,0.5825,2,1,12,0,0,1,1,0,1,0,3,0,165.1,170.18,125,28,29,0,0,-1,1,-3,3,0,0,3,12.7,10.16,-1,-47.0,-0.625,0.875,0,155.0,474.0,245.0,575.0,514.0,1775.0
1426,125.0,-145,125.0,68.96551724,1,False,3,1,0,0,47.5,0.45,0.25,2.5,0.385,1,3,12,0,0,0,1,0,0,0,1,0,167.64,172.72,125,1,0,0,10.5,0.41,0.5,0.0,0.0,1,1,3,0,0,0,0,0,1,0,1,2,167.64,175.26,125,24,27,0,0,0,0,-2,9,0,0,-1,0.0,-2.54,-3,37.0,-0.25,2.5,2,316.0,120.0,525.0,1115.0,527.0,850.0
1457,-190.0,165,52.63157895,165.0,1,False,3,0,2,0,15.0,0.368181818,0.545454545,1.363636364,0.35272727299999995,3,4,26,0,0,0,4,0,3,0,7,0,165.1,170.18,125,0,1,0,56.54545455,0.38090909100000003,0.454545455,1.0,0.298181818,4,3,34,0,0,1,7,0,0,0,8,0,167.64,175.26,135,25,33,0,1,-1,-1,-1,-8,0,0,3,-2.54,-5.08,-8,-41.54545455,0.09090909,0.363636364,0,450.0,300.0,750.0,350.0,600.0,1200.0
1501,175.0,-190,175.0,52.63157895,1,False,3,2,0,0,29.33333333,0.446666667,0.333333333,4.666666667,0.55,1,2,8,0,0,1,0,0,0,0,1,2,160.02,157.48,125,0,1,0,2.0,0.495,0.5,2.0,1.0,1,1,2,0,0,0,0,0,1,0,1,0,167.64,167.64,125,32,25,-2,-1,0,0,-1,6,0,0,-1,-7.62,-10.16,7,27.33333333,-0.166666667,2.666666667,2,400.0,164.0,545.0,365.0,855.0,350.0
1506,150.0,-170,150.0,58.82352941,1,False,3,0,2,0,25.0,0.445,3.0,1.5,0.625,2,0,5,0,0,1,0,1,0,0,2,0,165.1,172.72,125,0,3,0,32.23076923,0.431538462,0.846153846,0.538461538,0.20384615399999997,3,5,35,1,0,1,2,2,3,0,8,0,167.64,167.64,125,34,30,0,-1,-1,-6,5,-30,-1,-1,-3,-2.54,5.08,4,-7.23076923,2.153846154,0.961538462,0,216.0,145.0,1160.0,611.0,1105.0,545.0
1516,-470.0,375,21.27659574,375.0,1,True,5,0,2,0,46.375,0.4425,0.125,2.0,0.53875,4,2,21,1,0,1,4,1,0,0,6,0,162.56,162.56,135,0,13,0,64.23529412,0.548823529,0.705882353,4.294117647,0.472941176,13,2,64,13,0,1,7,2,5,0,15,0,160.02,167.64,125,31,31,0,-11,-9,-9,0,-43,-12,-1,-5,2.54,-5.08,0,-17.86029412,-0.580882353,-2.2941176469999998,0,215.0,715.0,180.0,1845.0,300.0,800.0
1524,-120.0,100,83.33333333,100.0,0,False,3,0,1,0,22.0,0.35,0.0,1.0,0.33,1,0,2,0,0,0,0,1,0,0,1,0,162.56,165.1,125,0,2,0,26.5,0.475,1.5,3.5,0.525,2,0,5,0,0,0,1,0,1,0,2,0,167.64,165.1,135,26,26,0,-1,-1,-1,0,-3,0,1,-1,-5.08,0.0,0,-4.5,-1.5,-2.5,2,140.0,333.0,465.0,735.0,1350.0,475.0
1537,170.0,-200,170.0,50.0,0,False,3,0,3,0,58.0,0.523333333,1.6666666669999999,2.0,0.5,3,0,9,0,0,1,1,0,1,0,3,0,167.64,167.64,125,0,2,0,38.0,0.46916666700000004,0.083333333,2.666666667,0.304166667,2,5,33,0,0,3,1,3,0,0,7,0,165.1,165.1,125,29,25,0,1,1,-4,5,-24,0,-3,1,2.54,2.54,4,20.0,1.583333334,-0.666666667,0,235.0,102.0,1440.0,605.0,1250.0,625.0
1599,165.0,-190,165.0,52.63157895,0,False,3,0,1,0,62.0,0.53,5.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,175.26,180.34,125,0,1,0,22.66666667,0.363333333,0.666666667,0.333333333,0.333333333,1,2,5,0,0,0,1,0,0,0,1,0,172.72,177.8,135,28,21,0,0,0,0,2,-2,0,0,0,2.54,2.54,7,39.33333333,4.333333333,-0.333333333,2,250.0,249.0,675.0,220.0,950.0,735.0
1600,200.0,-240,200.0,41.66666667,1,False,3,1,0,0,15.28571429,0.43714285700000005,0.571428571,1.142857143,0.245714286,1,4,13,0,0,0,0,0,3,0,3,1,177.8,180.34,125,2,0,0,23.66666667,0.33,1.0,0.666666667,0.5,1,2,9,0,0,0,1,0,0,0,1,0,165.1,172.72,125,29,28,1,0,0,2,-2,4,0,0,3,12.7,7.62,1,-8.38095238,-0.428571429,0.47619047600000003,2,323.0,425.0,1710.0,-120.0,1000.0,850.0
1612,-200.0,170,50.0,170.0,1,False,3,1,0,0,54.8,0.375,0.5,1.1,0.32799999999999996,4,3,31,0,0,0,7,0,0,0,7,0,167.64,175.26,135,0,6,0,47.35714286,0.352857143,0.28571428600000004,1.0,0.20071428600000002,6,2,36,2,0,1,7,3,1,0,12,1,162.56,165.1,125,33,24,-1,-6,-2,-5,-1,-5,-2,-3,-1,5.08,10.16,9,7.44285714,0.214285714,0.1,0,-120.0,320.0,550.0,1500.0,912.0,626.0
